dia;Operador;Modelo;Placa;Odometro Final;Odometro Inicial;Distancia Diaria;energy;kWh/km
11/09/2024;BOSQUES DE SANTA FE;JAC EJ7;42F134;134574;134486;88;15,43;0,18
11/09/2024;DEMOS;Skywell D11;45F111;26956;26956;0;0;NULL
11/09/2024;GRUPO MODELO;BYD T018 SWB;RE7710A;24541;24506;35;42,48;1,21
11/09/2024;99 MINUTOS;Dayun E3;A778AG;7292;7292;0;NULL;NULL
11/09/2024;LALA;JAC E10X;58J037;7303;7201;102;12,81;0,13
11/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A009;268345;268066;279;345,57;1,24
11/09/2024;LALA;BYD T45;31J772;10645;10619;26;18,28;0,7
11/09/2024;GRUPO MODELO;BYD T018 SWB;RE7706A;33712;33624;88;100,76;1,15
11/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A010;270545;270238;307;380,25;1,24
11/09/2024;MERCADO LIBRE;BYD T45;38J602;5213;5213;0;0;NULL
11/09/2024;ANDESMAR;Nissan Leaf;AF640FM;9040;9040;0;NULL;NULL
11/09/2024;LALA;BYD T45;16N963;19121;19080;41;25,17;0,61
11/09/2024;BOSQUES DE SANTA FE;JAC EJ7;26F459;171190;171037;153;27,6;0,18
11/09/2024;HEINEKEN;BYD T018 SWB;19193;9105;9105;0;0;NULL
11/09/2024;LALA;JAC E10X;57J869;3933;3883;50;6,59;0,13
11/09/2024;99 MINUTOS;Dayun E3;A779AG;11852;11852;0;NULL;NULL
11/09/2024;GRUPO MODELO;BYD T018 SWB;RE7700A;27304;27266;38;44,38;1,17
11/09/2024;LALA;JAC E10X;38N095;2385;2316;69;7,15;0,1
11/09/2024;LALA;JAC E10X;58J362;2814;2720;94;9,74;0,1
11/09/2024;CEMEX;Q3MA;14BA7R;14276;14240;36;NULL;NULL
11/09/2024;UNILEVER;Fotón S3;LG02452;10275;10199;76;40,58;0,53
11/09/2024;LALA;JAC E10X;57J998;8211;8132;79;9,43;0,12
11/09/2024;LALA;JAC E10X;YVK184B;3205;3187;18;1,24;0,07
11/09/2024;LIVERPOOL;Renault Kangoo;33J570;23219;23160;59;8,76;0,15
11/09/2024;GRUPO MODELO;VW eDelivery;RD1185A;6270;6217;53;48,76;0,92
11/09/2024;LALA;BYD T45;LG23180;2702;2671;31;21,48;0,69
11/09/2024;LALA;BYD T45;LG23176;2755;2724;31;17,8;0,57
11/09/2024;ANDESMAR;Nissan Leaf;AF640FI;8774;8639;135;NULL;NULL
11/09/2024;ANDESMAR;Nissan Leaf;AF396WR;23315;23278;37;NULL;NULL
11/09/2024;LALA;BYD T45;31J867;16230;16193;37;30,04;0,81
11/09/2024;LALA;BYD T45;31J868;20270;20232;38;28,97;0,76
11/09/2024;MAXUS;AT EV 2.5;LSF1L2303PD200773;7787;7737;50;NULL;NULL
11/09/2024;BOSQUES DE SANTA FE;JAC EJ7;80F209;170586;170492;94;16,48;0,18
11/09/2024;99 MINUTOS;Dayun E3;A406AG;14687;14687;0;NULL;NULL
11/09/2024;LALA;JAC E10X;38N097;1492;1412;80;10,05;0,13
11/09/2024;LALA;BYD T45;LG23191;1588;1565;23;17,08;0,74
11/09/2024;LALA;BYD T45;LG23183;1404;1365;39;30,12;0,77
11/09/2024;LALA;BYD T45;LG23192;1542;1496;46;33,24;0,72
11/09/2024;LALA;JAC E10X;UNE522J;1859;NULL;NULL;NULL;NULL
11/09/2024;GRUPO MODELO;BYD T018 SWB;RE7703A;25607;25549;58;67,74;1,17
11/09/2024;LALA;JAC E10X;58J036;2744;2688;56;5,8;0,1
11/09/2024;LALA;BYD T45;EU2193C;2446;2409;37;24,91;0,67
11/09/2024;99 MINUTOS;Dayun E3;A780AG;19495;19495;0;NULL;NULL
11/09/2024;LALA;JAC E10X;UNE525J;1408;927;481;78,54;0,16
11/09/2024;HEINEKEN;BYD T018 SWB;19194;15880;15847;33;34,76;1,05
11/09/2024;GRUPO MODELO;BYD T018 SWB;RE7713A;25861;25809;52;60,73;1,17
11/09/2024;GRUPO MODELO;BYD T018 SWB;RE7716A;29505;29445;60;71,45;1,19
11/09/2024;LALA;JAC E10X;38N093;1407;1362;45;7,21;0,16
11/09/2024;LALA;BYD T45;FB0486B;15626;15593;33;22,87;0,69
11/09/2024;LALA;JAC E10X;33N825;275;275;0;0;NULL
11/09/2024;SIGMA ALIMENTOS;JAC E10X;28J427;53576;53489;87;13,66;0,16
11/09/2024;LALA;BYD Mini Dolphin;47J468;3205;2540;665;NULL;NULL
11/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A013;278567;278271;296;383,29;1,29
11/09/2024;LALA;JAC E10X;33N826;2444;2410;34;3,31;0,1
11/09/2024;SUPREME RESOURCES;BYD T018 SWB;A788AH;21561;21488;73;60,18;0,82
11/09/2024;DHL-Brasil;JAC IEV1200T PLUS;EMA3G24;19054;19054;0;NULL;NULL
11/09/2024;LALA;BYD T45;41N315;1285;1221;64;39,28;0,61
11/09/2024;GRUPO MODELO;BYD T018 SWB;RE7115A;22558;22503;55;64,23;1,17
11/09/2024;LALA;JAC E10X;38N096;2537;2515;22;3,32;0,15
11/09/2024;UNILEVER;Fotón S3;LG02465;10895;10823;72;45,8;0,64
11/09/2024;LALA;BYD T45;RN1592A;20395;20358;37;31,5;0,85
11/09/2024;LALA;JAC E10X;58J364;2838;2803;35;4,73;0,14
11/09/2024;BOSQUES DE SANTA FE;JAC EJ7;28F749;149491;149491;0;0;NULL
11/09/2024;LALA;BYD T45;LG23179;3067;3067;0;0;NULL
11/09/2024;GRUPO MODELO;BYD T018 SWB;RE7712A;13356;13311;45;54,62;1,21
11/09/2024;BOSQUES DE SANTA FE;JAC EJ7;26F433;158805;158721;84;13,89;0,17
11/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;1210276;233509;233230;279;361,28;1,29
11/09/2024;GRUPO MODELO;VW eDelivery;RN4492A;5231;5172;59;33,63;0,57
11/09/2024;ANDESMAR;Nissan Leaf;AF305NK;4255;4232;23;4,23;0,18
11/09/2024;LALA;BYD T45;LG23190;2231;2153;78;47,1;0,6
11/09/2024;LIVERPOOL;FORD eTransit;35J480;34466;34395;71;16,17;0,23
11/09/2024;HEINEKEN;BYD T018 SWB;19192;13440;13397;43;32,5;0,76
11/09/2024;LALA;JAC E10X;YVK199B;26;1377;0;0;NULL
11/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A011;269475;269198;277;358,69;1,29
11/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A017;265966;265701;265;328,23;1,24
11/09/2024;LALA;BYD T45;EU2281C;2692;2631;61;32,01;0,52
11/09/2024;LALA;BYD T45;PX1147B;1656;1638;18;14,97;0,83
11/09/2024;LALA;JAC E10X;58J045;4588;4502;86;10,26;0,12
11/09/2024;LALA;JAC E10X;58J360;12118;11955;163;18,94;0,12
11/09/2024;LALA;JAC E10X;58J420;2462;2436;26;3,35;0,13
11/09/2024;LALA;BYD T45;PX1148B;2216;2185;31;24,25;0,78
11/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A012;269779;269493;286;370,34;1,29
11/09/2024;LALA;JAC E10X;58J363;4771;4646;125;16,88;0,14
11/09/2024;GRUPO MODELO;BYD T018 SWB;RE7711A;25250;25197;53;64,33;1,21
11/09/2024;CEMEX;Q3MA;13BA7R;12191;12163;28;NULL;NULL
11/09/2024;LALA;JAC E10X;38N094;2595;2418;177;21,68;0,12
11/09/2024;UNILEVER;Fotón TM3;LG25459;3579;3513;66;22,52;0,34
11/09/2024;GRUPO MODELO;BYD T018 SWB;RE7708A;25765;25739;26;33,34;1,28
11/09/2024;SIGMA ALIMENTOS;JAC E10X;28J438;62631;62525;106;16,64;0,16
11/09/2024;LALA;BYD T45;32J981;19373;19372;1;0,63;0,63
11/09/2024;LALA;BYD T45;EU2283C;1919;1892;27;16,04;0,59
11/09/2024;MAXUS;AT EV 2.5;LSF1L2301PD200772;10875;10754;121;NULL;NULL
11/09/2024;SIGMA ALIMENTOS;JAC E10X;28J439;52307;52224;83;11,21;0,14
11/09/2024;DHL-Brasil;JAC IEV1200T PLUS;GHQ8J41;20181;20040;141;NULL;NULL
11/09/2024;LALA;BYD T45;SY3462D;23122;23061;61;32,01;0,52
11/09/2024;LIVERPOOL;Renault Kangoo;24J527;93858;93740;118;21,42;0,18
12/09/2024;ANDESMAR;Nissan Leaf;AF396WR;23378;23315;63;NULL;NULL
12/09/2024;SIGMA ALIMENTOS;JAC E10X;28J439;52402;52307;95;12,83;0,14
12/09/2024;LALA;BYD T45;LG23176;2796;2755;41;23,54;0,57
12/09/2024;LALA;BYD T45;PX1148B;2242;2216;26;20,33;0,78
12/09/2024;LALA;BYD T45;41N315;1350;1285;65;39,9;0,61
12/09/2024;LALA;BYD T45;PX1147B;1690;1656;34;28,27;0,83
12/09/2024;BOSQUES DE SANTA FE;JAC EJ7;26F459;171327;171190;137;24,71;0,18
12/09/2024;LALA;BYD T45;32J981;19411;19373;38;24,08;0,63
12/09/2024;LALA;BYD T45;LPESKB3B6N0000082;214;214;0;0;NULL
12/09/2024;LALA;BYD T45;LPESKB3B4N0000078;212;206;6;3,86;0,64
12/09/2024;SUPREME RESOURCES;BYD T018 SWB;A788AH;21634;21561;73;60,18;0,82
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7706A;33820;33712;108;123,66;1,15
12/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A011;269780;269475;305;394,94;1,29
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7711A;25305;25250;55;66,75;1,21
12/09/2024;MAXUS;AT EV 2.5;LSF1L2301PD200772;11007;10875;132;NULL;NULL
12/09/2024;LIVERPOOL;Renault Kangoo;33J570;23255;23219;36;5,35;0,15
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7703A;25639;25607;32;37,37;1,17
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7712A;13380;13356;24;29,13;1,21
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7702A;7827;7827;0;0;NULL
12/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A009;268610;268345;265;328,23;1,24
12/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A012;270056;269779;277;358,69;1,29
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7713A;25909;25861;48;56,06;1,17
12/09/2024;LALA;BYD T45;LG23166;1543;1543;0;0;NULL
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7716A;29560;29505;55;65,49;1,19
12/09/2024;LIVERPOOL;FORD eTransit;35J480;34540;34466;74;16,86;0,23
12/09/2024;GRUPO MODELO;VW eDelivery;RD1185A;6335;6270;65;59,8;0,92
12/09/2024;LIVERPOOL;FORD eTransit;32J307;17896;17847;49;12,8;0,26
12/09/2024;LALA;JAC E10X;YVK199B;2072;26;2046;301,95;0,15
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7701A;29616;29564;52;58,35;1,12
12/09/2024;LALA;JAC E10X;YVK184B;1823;3205;0;0;NULL
12/09/2024;LALA;JAC E10X;YVK166B;2024;2014;10;1,73;0,17
12/09/2024;MERCADO LIBRE;BYD T45;38J602;5234;5213;21;10,19;0,49
12/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A013;278659;278567;92;119,13;1,29
12/09/2024;LALA;BYD T45;FB0486B;15655;15626;29;20,1;0,69
12/09/2024;LALA;JAC E10X;UNE525J;1472;1408;64;10,45;0,16
12/09/2024;LALA;JAC E10X;UNE522J;1926;1859;67;9,26;0,14
12/09/2024;LALA;JAC E10X;LJ1EEKPPXR7401352;1797;NULL;NULL;NULL;NULL
12/09/2024;LALA;JAC E10X;LJ1EEKPP9R7401360;2008;NULL;NULL;NULL;NULL
12/09/2024;LALA;BYD T45;LG23180;2737;2702;35;24,26;0,69
12/09/2024;LALA;JAC E10X;LJ1EEKPP3R7401645;1965;NULL;NULL;NULL;NULL
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7700A;27378;27304;74;86,42;1,17
12/09/2024;ANDESMAR;Nissan Leaf;AF305NK;4333;4255;78;14,35;0,18
12/09/2024;GRUPO MODELO;VW eDelivery;RN4491A;8778;8732;46;26,68;0,58
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7708A;25817;25765;52;66,68;1,28
12/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A014;275447;275151;296;383,29;1,29
12/09/2024;LALA;BYD T45;EU2283C;1956;1919;37;21,98;0,59
12/09/2024;LALA;JAC E10X;58J420;2554;2462;92;11,84;0,13
12/09/2024;GRUPO MODELO;VW eDelivery;RN4492A;5294;5231;63;35,91;0,57
12/09/2024;LALA;BYD T45;LG23170;1211;1211;0;0;NULL
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7115A;22623;22558;65;75,91;1,17
12/09/2024;LALA;JAC E10X;58J364;2880;2838;42;5,67;0,14
12/09/2024;UNILEVER;Fotón S3;LG02465;10958;10895;63;40,08;0,64
12/09/2024;HEINEKEN;BYD T018 SWB;19192;13496;13440;56;42,32;0,76
12/09/2024;LALA;JAC E10X;58J363;4831;4771;60;8,1;0,14
12/09/2024;DHL-Brasil;JAC IEV1200T PLUS;GHQ8J41;20181;20181;0;NULL;NULL
12/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A015;276955;276777;178;220,47;1,24
12/09/2024;HEINEKEN;BYD T018 SWB;19193;9128;9105;23;20,54;0,89
12/09/2024;LALA;JAC E10X;58J362;2838;2814;24;2,49;0,1
12/09/2024;ANDESMAR;Nissan Leaf;AF640FI;8795;8774;21;NULL;NULL
12/09/2024;HEINEKEN;BYD T018 SWB;19194;15915;15880;35;36,87;1,05
12/09/2024;MAXUS;AT EV 2.5;LSF1L2303PD200773;7925;7787;138;NULL;NULL
12/09/2024;LALA;BYD Mini Dolphin;47J468;3300;3205;95;NULL;NULL
12/09/2024;LALA;BYD T45;LG23183;1441;1404;37;28,57;0,77
12/09/2024;DHL-Brasil;JAC IEV1200T PLUS;EMA3G24;19139;19054;85;NULL;NULL
12/09/2024;LALA;JAC E10X;58J360;12234;12118;116;13,48;0,12
12/09/2024;LALA;JAC E10X;58J046;2740;2703;37;5,58;0,15
12/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A016;275965;275701;264;341,85;1,29
12/09/2024;LALA;JAC E10X;58J045;4707;4588;119;14,2;0,12
12/09/2024;LALA;BYD T45;EU2281C;2785;2692;93;48,8;0,52
12/09/2024;LALA;JAC E10X;58J037;7410;7303;107;13,44;0,13
12/09/2024;DEMOS;Skywell D11;45F111;26956;26956;0;0;NULL
12/09/2024;DEMOS;JAC EJ7;T-36F945;273927;NULL;NULL;NULL;NULL
12/09/2024;UNILEVER;Fotón S3;LG02452;10311;10275;36;19,22;0,53
12/09/2024;LALA;BYD T45;16N963;19167;19121;46;28,23;0,61
12/09/2024;LALA;JAC E10X;58J036;2817;2744;73;7,56;0,1
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7704A;14926;14848;78;105,39;1,35
12/09/2024;LALA;BYD T45;31J772;10679;10645;34;23,9;0,7
12/09/2024;CEMEX;Q3MA;14BA7R;14297;14276;21;NULL;NULL
12/09/2024;LALA;BYD T45;LG23186;289;289;0;0;NULL
12/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A017;266241;265966;275;340,62;1,24
12/09/2024;LALA;BYD T45;LG23178;961;961;0;0;NULL
12/09/2024;LALA;JAC E10X;57J998;8268;8211;57;6,8;0,12
12/09/2024;LALA;JAC E10X;57J997;6848;6797;51;7,05;0,14
12/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A010;270838;270545;293;362,91;1,24
12/09/2024;LALA;BYD T45;31J780;22860;22860;0;0;NULL
12/09/2024;LALA;BYD T45;LG23190;2295;2231;64;38,65;0,6
12/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;1210276;233797;233509;288;372,93;1,29
12/09/2024;LALA;JAC E10X;57J996;4072;3998;74;9,53;0,13
12/09/2024;LALA;JAC E10X;57J995;1998;1983;15;2,5;0,17
12/09/2024;CEMEX;Q3MA;13BA7R;12206;12191;15;NULL;NULL
12/09/2024;LALA;BYD T45;EU2280C;1075;1044;31;21,79;0,7
12/09/2024;UNILEVER;Fotón TM3;LG25459;3615;3579;36;12,28;0,34
12/09/2024;LALA;JAC E10X;57J869;4009;3933;76;10,02;0,13
12/09/2024;LALA;BYD T45;LG23191;1611;1588;23;17,08;0,74
12/09/2024;LALA;BYD T45;31J867;16258;16230;28;22,73;0,81
12/09/2024;BOSQUES DE SANTA FE;JAC EJ7;80F209;170692;170586;106;18,59;0,18
12/09/2024;LALA;JAC E10X;38N097;1510;1492;18;2,26;0,13
12/09/2024;LALA;JAC E10X;38N096;2590;2537;53;7,99;0,15
12/09/2024;LALA;JAC E10X;38N095;2517;2385;132;13,68;0,1
12/09/2024;PEPSICO;BYD T4C;LA95BN27XN01C0011;1252;1252;0;0;NULL
12/09/2024;BOSQUES DE SANTA FE;JAC EJ7;42F134;134727;134574;153;26,83;0,18
12/09/2024;SUPREME RESOURCES;BYD T45;A737AG;18519;18432;87;33,59;0,39
12/09/2024;LALA;JAC E10X;38N094;2798;2595;203;24,86;0,12
12/09/2024;LALA;JAC E10X;38N093;1463;1407;56;8,97;0,16
12/09/2024;SIGMA ALIMENTOS;JAC E10X;28J427;53659;53576;83;13,03;0,16
12/09/2024;LALA;BYD T45;EU2193C;2489;2446;43;28,95;0,67
12/09/2024;LALA;JAC E10X;33N826;2535;2444;91;8,86;0,1
12/09/2024;BIMBO;BYD T4C;49J620;3580;3580;0;0;NULL
12/09/2024;LALA;BYD T45;31J868;20307;20270;37;28,21;0,76
12/09/2024;LALA;BYD T45;SY3462D;23176;23122;54;28,33;0,52
12/09/2024;BOSQUES DE SANTA FE;JAC EJ7;28F749;149644;149491;153;29,89;0,2
12/09/2024;LALA;BYD T45;RN1592A;20436;20395;41;34,91;0,85
12/09/2024;BOSQUES DE SANTA FE;JAC EJ7;26F433;159076;158805;271;44,8;0,17
12/09/2024;GRUPO MODELO;BYD T018 SWB;RE7710A;24598;24541;57;69,18;1,21
12/09/2024;SIGMA ALIMENTOS;JAC E10X;28J438;62733;62631;102;16,01;0,16
12/09/2024;LALA;BYD T45;RH1593A;17659;17644;15;11,58;0,77
12/09/2024;LALA;BYD T45;LG23192;1578;1542;36;26,02;0,72
13/09/2024;LALA;JAC E10X;58J363;4937;4831;106;14,31;0,14
13/09/2024;HEINEKEN;BYD T018 SWB;19192;13529;13496;33;24,94;0,76
13/09/2024;LALA;JAC E10X;58J362;2880;2838;42;4,35;0,1
13/09/2024;LALA;JAC E10X;58J046;2758;2740;18;2,71;0,15
13/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A010;271069;270838;231;286,12;1,24
13/09/2024;LALA;JAC E10X;LJ1EEKPP3R7401645;2012;1965;47;8,41;0,18
13/09/2024;LIVERPOOL;FORD eTransit;35J480;34613;34540;73;16,63;0,23
13/09/2024;LALA;BYD T45;31J867;16295;16258;37;30,04;0,81
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7716A;29597;29560;37;44,06;1,19
13/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;1210276;234056;233797;259;335,38;1,29
13/09/2024;LALA;BYD T45;LG23191;1633;1611;22;16,34;0,74
13/09/2024;UNILEVER;Fotón S3;LG02465;11007;10958;49;31,17;0,64
13/09/2024;LALA;JAC E10X;57J869;4061;4009;52;6,86;0,13
13/09/2024;BOSQUES DE SANTA FE;JAC EJ7;42F134;134928;134727;201;35,25;0,18
13/09/2024;LALA;JAC E10X;58J364;2927;2880;47;6,35;0,14
13/09/2024;LALA;BYD T45;SY3462D;23227;23176;51;26,76;0,52
13/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A013;278806;278659;147;190,35;1,29
13/09/2024;LALA;BYD T45;LG23183;1481;1441;40;30,89;0,77
13/09/2024;LALA;JAC E10X;33N826;2580;2535;45;4,38;0,1
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7115A;22637;22623;14;16,35;1,17
13/09/2024;SIGMA ALIMENTOS;JAC E10X;28J438;62831;62733;98;15,39;0,16
13/09/2024;GRUPO MODELO;VW eDelivery;RN4492A;5334;5294;40;22,8;0,57
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7701A;29650;29616;34;38,15;1,12
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7713A;25978;25909;69;80,59;1,17
13/09/2024;ANDESMAR;Nissan Leaf;AF305NK;4513;4333;180;33,12;0,18
13/09/2024;LALA;JAC E10X;YVK166B;2103;2024;79;13,64;0,17
13/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A012;270330;270056;274;354,8;1,29
13/09/2024;LALA;JAC E10X;57J996;4117;4072;45;5,79;0,13
13/09/2024;HEINEKEN;BYD T018 SWB;19193;9153;9128;25;22,33;0,89
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7700A;27429;27378;51;59,56;1,17
13/09/2024;LALA;BYD T45;31J772;10705;10679;26;18,28;0,7
13/09/2024;MAXUS;AT EV 2.5;LSF1L2303PD200773;8046;7925;121;NULL;NULL
13/09/2024;LIVERPOOL;Renault Kangoo;33J570;23306;23255;51;7,57;0,15
13/09/2024;BOSQUES DE SANTA FE;JAC EJ7;26F433;159319;159076;243;40,18;0,17
13/09/2024;LALA;JAC E10X;38N093;1524;1463;61;9,77;0,16
13/09/2024;LALA;JAC E10X;58J420;2669;2554;115;14,81;0,13
13/09/2024;MERCADO LIBRE;BYD T45;38J602;5302;5234;68;32,99;0,49
13/09/2024;LALA;BYD T45;31J868;20346;20307;39;29,73;0,76
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7708A;25884;25817;67;85,92;1,28
13/09/2024;SIGMA ALIMENTOS;JAC E10X;28J427;53751;53659;92;14,44;0,16
13/09/2024;SIGMA ALIMENTOS;JAC E10X;28J439;52485;52402;83;11,21;0,14
13/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A017;266440;266241;199;246,48;1,24
13/09/2024;LALA;BYD T45;RH1593A;17712;17659;53;40,93;0,77
13/09/2024;LALA;BYD T45;32J981;19455;19411;44;27,88;0,63
13/09/2024;LALA;BYD T45;EU2283C;1981;1956;25;14,85;0,59
13/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A014;275700;275447;253;327,61;1,29
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7712A;13443;13380;63;76,46;1,21
13/09/2024;LALA;JAC E10X;58J045;4795;4707;88;10,5;0,12
13/09/2024;SUPREME RESOURCES;BYD T018 SWB;A788AH;21707;21634;73;60,18;0,82
13/09/2024;LALA;BYD T45;LG23192;1621;1578;43;31,08;0,72
13/09/2024;LALA;JAC E10X;57J995;2011;1998;13;2,16;0,17
13/09/2024;LALA;JAC E10X;UNE525J;1506;1472;34;5,55;0,16
13/09/2024;DHL-Brasil;JAC IEV1200T PLUS;EMA3G24;19140;19139;1;NULL;NULL
13/09/2024;LALA;BYD T45;PX1148B;2273;2242;31;24,25;0,78
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7711A;25362;25305;57;69,18;1,21
13/09/2024;LALA;BYD Mini Dolphin;47J468;3361;3300;61;NULL;NULL
13/09/2024;CEMEX;Q3MA;13BA7R;12308;12206;102;NULL;NULL
13/09/2024;UNILEVER;Fotón S3;LG02452;10350;10311;39;20,82;0,53
13/09/2024;GRUPO MODELO;VW eDelivery;RN4491A;8812;8778;34;19,72;0,58
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7704A;14979;14926;53;71,61;1,35
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7710A;24616;24598;18;21,85;1,21
13/09/2024;LALA;BYD T45;EU2280C;1109;1075;34;23,9;0,7
13/09/2024;LIVERPOOL;Renault Kangoo;24J527;93916;93858;58;10,53;0,18
13/09/2024;LALA;BYD T45;RN1592A;20475;20436;39;33,2;0,85
13/09/2024;LALA;JAC E10X;YVK199B;2128;2072;56;8,26;0,15
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7702A;7862;7827;35;39,27;1,12
13/09/2024;LALA;BYD T45;FB0486B;15691;15655;36;24,95;0,69
13/09/2024;LALA;JAC E10X;UNE522J;2073;1926;147;20,31;0,14
13/09/2024;ANDESMAR;Nissan Leaf;AF396WR;23452;23378;74;NULL;NULL
13/09/2024;SUPREME RESOURCES;BYD T45;A737AG;18533;18519;14;5,41;0,39
13/09/2024;LALA;BYD T45;EU2193C;2526;2489;37;24,91;0,67
13/09/2024;MAXUS;AT EV 2.5;LSF1L2301PD200772;11191;11007;184;NULL;NULL
13/09/2024;LALA;BYD T45;41N315;1414;1350;64;39,28;0,61
13/09/2024;DEMOS;JAC EJ7;T-36F945;274029;273927;102;19,42;0,19
13/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A011;270052;269780;272;352,21;1,29
13/09/2024;LALA;JAC E10X;58J036;2896;2817;79;8,19;0,1
13/09/2024;BOSQUES DE SANTA FE;JAC EJ7;28F749;149718;149644;74;14,46;0,2
13/09/2024;LIVERPOOL;FORD eTransit;32J307;17896;17896;0;0;NULL
13/09/2024;LALA;JAC E10X;38N097;1527;1510;17;2,14;0,13
13/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A015;277249;276955;294;364,15;1,24
13/09/2024;PEPSICO;BYD T4C;LA95BN27XN01C0011;1252;1252;0;0;NULL
13/09/2024;LALA;JAC E10X;LJ1EEKPPXR7401352;1820;1797;23;3,76;0,16
13/09/2024;LALA;BYD T45;33J082;16409;16407;2;1,6;0,8
13/09/2024;LALA;BYD T45;EU2281C;2840;2785;55;28,86;0,52
13/09/2024;LALA;JAC E10X;57J997;6949;6848;101;13,95;0,14
13/09/2024;SIGMA ALIMENTOS;BYD T45;LPESKB3BDP0000002;200;200;0;0;NULL
13/09/2024;ANDESMAR;Nissan Leaf;AF640FI;8968;8795;173;NULL;NULL
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7703A;25731;25639;92;107,45;1,17
13/09/2024;UNILEVER;Fotón TM3;LG25459;3642;3615;27;9,21;0,34
13/09/2024;CEMEX;Q3MA;14BA7R;14297;14297;0;NULL;NULL
13/09/2024;BOSQUES DE SANTA FE;JAC EJ7;80F209;170875;170692;183;32,09;0,18
13/09/2024;LALA;BYD T45;LG23186;333;289;44;28,31;0,64
13/09/2024;LALA;JAC E10X;YVK184B;1861;1823;38;2,63;0,07
13/09/2024;LALA;BYD T45;LG23190;2327;2295;32;19,32;0,6
13/09/2024;LALA;JAC E10X;LJ1EEKPP9R7401360;2046;2008;38;7,76;0,2
13/09/2024;LALA;JAC E10X;58J360;12484;12234;250;29,05;0,12
13/09/2024;LALA;JAC E10X;57J998;8359;8268;91;10,86;0,12
13/09/2024;LALA;BYD T45;LG23176;2829;2796;33;18,95;0,57
13/09/2024;LALA;JAC E10X;58J037;7534;7410;124;15,57;0,13
13/09/2024;LALA;BYD T45;PX1147B;1715;1690;25;20,79;0,83
13/09/2024;LALA;JAC E10X;38N095;2579;2517;62;6,42;0,1
13/09/2024;HEINEKEN;BYD T018 SWB;19194;15969;15915;54;56,88;1,05
13/09/2024;METROBUS-L3;Yutong E18 ZK6180BEVG;003A009;268884;268610;274;339,38;1,24
13/09/2024;GRUPO MODELO;BYD T018 SWB;RE7707A;23850;23850;0;0;NULL
13/09/2024;LALA;BYD T45;LG23180;2767;2737;30;20,79;0,69
13/09/2024;DHL-Brasil;JAC IEV1200T PLUS;GHQ8J41;20338;20181;157;NULL;NULL
13/09/2024;BOSQUES DE SANTA FE;JAC EJ7;26F459;171612;171327;285;51,4;0,18
