Placa;dia;Modelo;Odómetro Final;Odómetro Inicial;Distancia Diaria;Consumo Promedio [kWh/km];Energía [kWh];Costo Aproximado [$];kgCO2;Scoring;Nro. de Veloc.;Penalización Veloc.;Nro. de Acel.;Penalización Acel.;Nro. de Fren.;Penalización Fren.
RE7708A;26/6/2024;BYD T018 SWB;22227;22171;56;1,28;71,81;112,02;30,88;987.999.999.821.186;0;0;4;12.000.000.178.813.900;1;0
RE7710A;26/6/2024;BYD T018 SWB;22168;22076;92;1,21;111,66;174,19;48,01;100;0;0;1;0;1;0
RE7711A;26/6/2024;BYD T018 SWB;20640;20532;108;1,21;131,08;204,48;56,36;968.999.999.165.535;0;0;5;1.600.000.023.841.850;6;15.000.000.596.046.400
RE7713A;26/6/2024;BYD T018 SWB;21195;21102;93;1,17;108,61;169,43;46,7;9.759.999.990.463.250;0;0;1;0;9;24.000.000.953.674.300
RE7716A;26/6/2024;BYD T018 SWB;26862;26741;121;1,19;144,09;224,78;61,96;978.999.999.165.535;0;0;1;0;8;21.000.000.834.465.000
RD1185A;26/6/2024;VW eDelivery;5271;5238;33;0,92;30,36;47,36;13,05;100;1;0;0;0;0;0
RN4491A;26/6/2024;VW eDelivery;7477;7445;32;0,58;18,56;28,95;7,98;100;0;0;0;0;0;0
RE7115A;25/6/2024;BYD T018 SWB;21528;21461;67;1,15;76,72;119,68;32,99;9.959.999.999.403.950;0;0;2;0.4000000059604645;1;0
RE7700A;25/6/2024;BYD T018 SWB;23398;23343;55;1,17;64,23;100,2;27,62;100;0;0;1;0;1;0
RE7701A;25/6/2024;BYD T018 SWB;25056;24950;106;1,12;118,94;185,55;51,14;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;25/6/2024;BYD T018 SWB;28850;28750;100;1,15;114,5;178,62;49,24;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;25/6/2024;BYD T018 SWB;22171;22055;116;1,28;148,76;232,07;63,97;9.899.999.997.019.760;0;0;2;0.4000000059604645;3;0.6000000238418579
RE7710A;25/6/2024;BYD T018 SWB;22076;22036;40;1,21;48,55;75,74;20,88;100;0;0;0;0;1;0
RE7711A;25/6/2024;BYD T018 SWB;20532;20502;30;1,21;36,41;56,8;15,66;9.879.999.995.231.620;0;0;1;0;5;12.000.000.476.837.100
RE7713A;25/6/2024;BYD T018 SWB;21102;20992;110;1,17;128,47;200,41;55,24;9.839.999.994.635.580;0;0;2;0.4000000059604645;5;12.000.000.476.837.100
RE7716A;25/6/2024;BYD T018 SWB;26741;26699;42;1,19;50,01;78,02;21,5;100;0;0;0;0;0;0
RD1185A;25/6/2024;VW eDelivery;5238;5211;27;0,92;24,84;38,75;10,68;100;0;0;0;0;0;0
RN4491A;25/6/2024;VW eDelivery;7445;7412;33;0,58;19,14;29,86;8,23;100;1;0;0;0;0;0
RE7115A;24/6/2024;BYD T018 SWB;21461;21384;77;1,15;88,17;137,55;37,91;9.959.999.999.403.950;0;0;2;0.4000000059604645;1;0
RE7700A;24/6/2024;BYD T018 SWB;23343;23255;88;1,17;102,78;160,34;44,2;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RE7701A;24/6/2024;BYD T018 SWB;24950;24883;67;1,12;75,18;117,28;32,33;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;24/6/2024;BYD T018 SWB;28750;28651;99;1,15;113,36;176,84;48,74;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;24/6/2024;BYD T018 SWB;22055;22007;48;1,28;61,56;96,03;26,47;100;0;0;1;0;0;0
RE7710A;24/6/2024;BYD T018 SWB;22036;22004;32;1,21;38,84;60,59;16,7;100;0;0;1;0;0;0
RE7711A;24/6/2024;BYD T018 SWB;20502;20439;63;1,21;76,46;119,28;32,88;9.939.999.997.615.810;0;0;1;0;3;0.6000000238418579
RE7713A;24/6/2024;BYD T018 SWB;20992;20888;104;1,17;121,46;189,48;52,23;9.729.999.992.251.390;0;0;4;12.000.000.178.813.900;6;15.000.000.596.046.400
RE7716A;24/6/2024;BYD T018 SWB;26699;26652;47;1,19;55,97;87,31;24,07;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7115A;23/6/2024;BYD T018 SWB;21384;21384;0;1,15;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7700A;23/6/2024;BYD T018 SWB;23255;23255;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;23/6/2024;BYD T018 SWB;28651;28593;58;1,15;66,41;103,6;28,56;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;23/6/2024;BYD T018 SWB;22007;22007;0;1,28;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7710A;23/6/2024;BYD T018 SWB;22004;22004;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7711A;23/6/2024;BYD T018 SWB;20439;20439;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7713A;23/6/2024;BYD T018 SWB;20888;20888;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7716A;23/6/2024;BYD T018 SWB;26652;26625;27;1,19;32,15;50,15;13,82;100;0;0;1;0;1;0
RD1185A;23/6/2024;VW eDelivery;5211;5211;0;0,92;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RN4491A;23/6/2024;VW eDelivery;7412;7412;0;0,58;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7115A;22/6/2024;BYD T018 SWB;21384;21328;56;1,15;64,12;100,03;27,57;100;0;0;0;0;1;0
RE7700A;22/6/2024;BYD T018 SWB;23255;23171;84;1,17;98,1;153,04;42,18;9.919.999.998.807.900;0;0;3;0.800000011920929;0;0
RE7701A;22/6/2024;BYD T018 SWB;24883;24864;19;1,12;21,32;33,26;9,17;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;22/6/2024;BYD T018 SWB;28593;28567;26;1,15;29,77;46,44;12,8;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;22/6/2024;BYD T018 SWB;22007;21922;85;1,28;109;170,04;46,87;100;0;0;1;0;0;0
RE7710A;22/6/2024;BYD T018 SWB;22004;21867;137;1,21;166,28;259,4;71,5;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7711A;22/6/2024;BYD T018 SWB;20439;20314;125;1,21;151,71;236,67;65,24;9.939.999.997.615.810;0;0;1;0;3;0.6000000238418579
RE7713A;22/6/2024;BYD T018 SWB;20888;20829;59;1,17;68,91;107,5;29,63;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7716A;22/6/2024;BYD T018 SWB;26625;26545;80;1,19;95,26;148,61;40,96;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RD1185A;22/6/2024;VW eDelivery;5211;5189;22;0,92;20,24;31,57;8,7;9.979.999.999.701.970;2;0.20000000298023224;0;0;0;0
RN4491A;22/6/2024;VW eDelivery;7412;7369;43;0,58;24,94;38,91;10,72;100;0;0;0;0;0;0
RE7115A;21/6/2024;BYD T018 SWB;21328;21292;36;1,15;41,22;64,3;17,72;9.919.999.998.807.900;0;0;3;0.800000011920929;0;0
RE7700A;21/6/2024;BYD T018 SWB;23171;23030;141;1,17;164,67;256,89;70,81;100;0;0;0;0;1;0
RE7701A;21/6/2024;BYD T018 SWB;24864;24820;44;1,12;49,37;77,02;21,23;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;21/6/2024;BYD T018 SWB;28567;28522;45;1,15;51,53;80,39;22,16;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;21/6/2024;BYD T018 SWB;21922;21876;46;1,28;58,99;92,02;25,37;100;0;0;0;0;0;0
RE7710A;21/6/2024;BYD T018 SWB;21867;21777;90;1,21;109,23;170,4;46,97;100;0;0;1;0;1;0
RE7711A;21/6/2024;BYD T018 SWB;20314;20271;43;1,21;52,19;81,42;22,44;9.819.999.995.827.670;0;0;4;12.000.000.178.813.900;3;0.6000000238418579
RE7713A;21/6/2024;BYD T018 SWB;20829;20759;70;1,17;81,75;127,53;35,15;9.819.999.992.847.440;0;0;0;0;7;18.000.000.715.255.700
RE7716A;21/6/2024;BYD T018 SWB;26545;26424;121;1,19;144,09;224,78;61,96;9.969.999.998.807.900;0;0;1;0;2;0.30000001192092896
RE7115A;20/6/2024;BYD T018 SWB;21292;21292;0;1,15;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7700A;20/6/2024;BYD T018 SWB;23030;23030;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;20/6/2024;BYD T018 SWB;28522;28506;16;1,15;18,32;28,58;7,88;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;20/6/2024;BYD T018 SWB;21876;21876;0;1,28;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7711A;20/6/2024;BYD T018 SWB;20271;20271;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7713A;20/6/2024;BYD T018 SWB;20759;20759;0;1,17;0;0;0;100;0;0;0;0;0;0
RE7716A;20/6/2024;BYD T018 SWB;26424;26424;0;1,19;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7115A;19/6/2024;BYD T018 SWB;21292;21245;47;1,15;53,82;83,96;23,14;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RE7700A;19/6/2024;BYD T018 SWB;23030;22918;112;1,17;130,8;204,05;56,24;9.939.999.997.615.810;0;0;0;0;3;0.6000000238418579
RE7701A;19/6/2024;BYD T018 SWB;24820;24714;106;1,12;118,94;185,55;51,14;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;19/6/2024;BYD T018 SWB;28506;28447;59;1,15;67,56;105,39;29,05;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;19/6/2024;BYD T018 SWB;21876;21827;49;1,28;62,84;98,03;27,02;9.919.999.998.807.900;0;0;3;0.800000011920929;0;0
RE7710A;19/6/2024;BYD T018 SWB;21777;21731;46;1,21;55,83;87,09;24,01;100;0;0;0;0;0;0
RE7711A;19/6/2024;BYD T018 SWB;20271;20220;51;1,21;61,9;96,56;26,62;9.879.999.995.231.620;0;0;0;0;5;12.000.000.476.837.100
RE7713A;19/6/2024;BYD T018 SWB;20759;20713;46;1,17;53,72;83,8;23,1;9.879.999.995.231.620;0;0;0;0;5;12.000.000.476.837.100
RE7716A;19/6/2024;BYD T018 SWB;26424;26373;51;1,19;60,73;94,74;26,11;100;0;0;0;0;1;0
RD1185A;19/6/2024;VW eDelivery;5189;5154;35;0,92;32,2;50,23;13,85;100;0;0;0;0;0;0
RN4491A;19/6/2024;VW eDelivery;7369;7368;1;0,58;0,58;0,9;0,25;100;0;0;0;0;0;0
RN4492A;19/6/2024;VW eDelivery;4214;NULL;NULL;0,57;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7115A;18/6/2024;BYD T018 SWB;21245;21199;46;1,15;52,67;82,17;22,65;9.969.999.998.807.900;0;0;0;0;2;0.30000001192092896
RE7700A;18/6/2024;BYD T018 SWB;22918;22794;124;1,17;144,82;225,92;62,27;9.799.999.994.039.530;0;0;3;0.800000011920929;5;12.000.000.476.837.100
RE7701A;18/6/2024;BYD T018 SWB;24714;24604;110;1,12;123,43;192,55;53,07;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;18/6/2024;BYD T018 SWB;28447;28321;126;1,15;144,27;225,06;62,04;100;0;0;0;0;0;0
RE7708A;18/6/2024;BYD T018 SWB;21827;21783;44;1,28;56,43;88,03;24,26;100;0;0;0;0;0;0
RE7710A;18/6/2024;BYD T018 SWB;21731;21570;161;1,21;195,41;304,84;84,03;9.939.999.997.615.810;0;0;0;0;3;0.6000000238418579
RE7711A;18/6/2024;BYD T018 SWB;20220;20167;53;1,21;64,33;100,35;27,66;9.939.999.997.615.810;0;0;0;0;3;0.6000000238418579
RE7713A;18/6/2024;BYD T018 SWB;20713;20605;108;1,17;126,13;196,76;54,24;9.759.999.990.463.250;0;0;0;0;9;24.000.000.953.674.300
RE7716A;18/6/2024;BYD T018 SWB;26373;26299;74;1,19;88,12;137,47;37,89;9.879.999.995.231.620;0;0;1;0;5;12.000.000.476.837.100
RD1185A;18/6/2024;VW eDelivery;5154;5154;0;0,92;0;0;0;100;0;0;0;0;0;0
RN4491A;18/6/2024;VW eDelivery;7368;7318;50;0,58;29;45,24;12,47;100;1;0;0;0;0;0
RE7115A;17/6/2024;BYD T018 SWB;21199;21135;64;1,15;73,28;114,32;31,51;9.779.999.995.231.620;0;0;5;1.600.000.023.841.850;3;0.6000000238418579
RE7700A;17/6/2024;BYD T018 SWB;22794;22710;84;1,17;98,1;153,04;42,18;9.909.999.996.423.720;0;0;1;0;4;0.9000000357627869
RE7701A;17/6/2024;BYD T018 SWB;24604;24522;82;1,12;92,01;143,54;39,56;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;17/6/2024;BYD T018 SWB;28321;28129;192;1,15;219,84;342,95;94,53;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;17/6/2024;BYD T018 SWB;21783;21702;81;1,28;103,87;162,04;44,66;9.899.999.997.019.760;0;0;2;0.4000000059604645;3;0.6000000238418579
RE7710A;17/6/2024;BYD T018 SWB;21570;21526;44;1,21;53,4;83,3;22,96;100;0;0;0;0;0;0
RE7711A;17/6/2024;BYD T018 SWB;20167;20129;38;1,21;46,12;71,95;19,83;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7713A;17/6/2024;BYD T018 SWB;20605;20539;66;1,17;77,08;120,24;33,14;9.549.999.982.118.600;0;0;0;0;16;4.500.000.178.813.930
RE7716A;17/6/2024;BYD T018 SWB;26299;26243;56;1,19;66,68;104,02;28,67;9.939.999.997.615.810;0;0;1;0;3;0.6000000238418579
RN4491A;17/6/2024;VW eDelivery;7318;7293;25;0,58;14,5;22,62;6,24;100;1;0;0;0;0;0
RE7115A;16/6/2024;BYD T018 SWB;21135;21135;0;1,15;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7700A;16/6/2024;BYD T018 SWB;22710;22709;1;1,17;1,17;1,83;0,5;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;16/6/2024;BYD T018 SWB;21702;21702;0;1,28;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7710A;16/6/2024;BYD T018 SWB;21526;21526;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7711A;16/6/2024;BYD T018 SWB;20129;20129;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7713A;16/6/2024;BYD T018 SWB;20539;20539;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7716A;16/6/2024;BYD T018 SWB;26243;26243;0;1,19;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RN4491A;16/6/2024;VW eDelivery;7293;7288;5;0,58;2,9;4,52;1,25;100;0;0;0;0;0;0
RE7115A;15/6/2024;BYD T018 SWB;21135;21068;67;1,15;76,72;119,68;32,99;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7700A;15/6/2024;BYD T018 SWB;22709;22627;82;1,17;95,77;149,4;41,18;9.839.999.994.635.580;0;0;2;0.4000000059604645;5;12.000.000.476.837.100
RE7703A;15/6/2024;BYD T018 SWB;22478;22478;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;15/6/2024;BYD T018 SWB;28129;28038;91;1,15;104,2;162,55;44,81;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;15/6/2024;BYD T018 SWB;21702;21650;52;1,28;66,68;104,02;28,67;100;0;0;0;0;0;0
RE7710A;15/6/2024;BYD T018 SWB;21526;21423;103;1,21;125,01;195,02;53,75;9.909.999.996.423.720;0;0;1;0;4;0.9000000357627869
RE7711A;15/6/2024;BYD T018 SWB;20129;20046;83;1,21;100,74;157,15;43,32;9.849.999.994.039.530;0;0;0;0;6;15.000.000.596.046.400
RE7713A;15/6/2024;BYD T018 SWB;20539;20416;123;1,17;143,65;224,09;61,77;9.369.999.974.966.040;0;0;1;0;22;6.300.000.250.339.500
RE7716A;15/6/2024;BYD T018 SWB;26243;26195;48;1,19;57,16;89,17;24,58;9.969.999.998.807.900;0;0;1;0;2;0.30000001192092896
RN4491A;15/6/2024;VW eDelivery;7288;7252;36;0,58;20,88;32,57;8,98;100;0;0;0;0;0;0
RE7115A;14/6/2024;BYD T018 SWB;21068;21012;56;1,15;64,12;100,03;27,57;9.969.999.998.807.900;0;0;1;0;2;0.30000001192092896
RE7700A;14/6/2024;BYD T018 SWB;22627;22499;128;1,17;149,49;233,2;64,28;9.759.999.990.463.250;0;0;1;0;9;24.000.000.953.674.300
RE7701A;14/6/2024;BYD T018 SWB;24522;24449;73;1,12;81,91;127,78;35,22;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;14/6/2024;BYD T018 SWB;28038;27950;88;1,15;100,76;157,19;43,33;100;0;0;0;0;0;0
RE7708A;14/6/2024;BYD T018 SWB;21650;21583;67;1,28;85,92;134,04;36,95;100;0;0;0;0;0;0
RE7710A;14/6/2024;BYD T018 SWB;21423;21313;110;1,21;133,51;208,28;57,41;100;0;0;1;0;0;0
RE7711A;14/6/2024;BYD T018 SWB;20046;19988;58;1,21;70,39;109,81;30,27;9.819.999.992.847.440;0;0;0;0;7;18.000.000.715.255.700
RE7713A;14/6/2024;BYD T018 SWB;20416;20316;100;1,17;116,79;182,19;50,22;9.849.999.994.039.530;0;0;0;0;6;15.000.000.596.046.400
RE7716A;14/6/2024;BYD T018 SWB;26195;26076;119;1,19;141,71;221,07;60,94;9.849.999.994.039.530;0;0;0;0;6;15.000.000.596.046.400
RD1185A;14/6/2024;VW eDelivery;5154;5153;1;0,92;0,92;1,44;0,4;100;0;0;0;0;0;0
RN4491A;14/6/2024;VW eDelivery;7252;7223;29;0,58;16,82;26,24;7,23;100;0;0;0;0;0;0
RE7115A;13/6/2024;BYD T018 SWB;21012;20947;65;1,15;74,43;116,11;32;9.959.999.999.403.950;0;0;2;0.4000000059604645;0;0
RE7700A;13/6/2024;BYD T018 SWB;22499;22392;107;1,17;124,97;194,95;53,74;9.879.999.995.231.620;0;0;0;0;5;12.000.000.476.837.100
RE7701A;13/6/2024;BYD T018 SWB;24449;24282;167;1,12;187,39;292,33;80,58;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;13/6/2024;BYD T018 SWB;27950;27854;96;1,15;109,92;171,48;47,27;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;13/6/2024;BYD T018 SWB;21583;21525;58;1,28;74,38;116,03;31,98;100;0;0;0;0;0;0
RE7710A;13/6/2024;BYD T018 SWB;21313;21220;93;1,21;112,87;176,08;48,53;9.879.999.995.231.620;0;0;1;0;5;12.000.000.476.837.100
RE7711A;13/6/2024;BYD T018 SWB;19988;19861;127;1,21;154,14;240,46;66,28;9.899.999.997.019.760;0;0;2;0.4000000059604645;3;0.6000000238418579
RE7713A;13/6/2024;BYD T018 SWB;20316;20233;83;1,17;96,94;151,23;41,68;9.569.999.983.906.740;0;0;2;0.4000000059604645;14;39.000.001.549.720.700
RE7716A;13/6/2024;BYD T018 SWB;26076;26036;40;1,19;47,63;74,3;20,48;9.869.999.995.827.670;0;0;2;0.4000000059604645;4;0.9000000357627869
RD1185A;13/6/2024;VW eDelivery;5153;5123;30;0,92;27,6;43,06;11,87;100;1;0;0;0;0;0
RN4491A;13/6/2024;VW eDelivery;7223;7203;20;0,58;11,6;18,1;4,99;100;0;0;0;0;0;0
RE7115A;12/6/2024;BYD T018 SWB;20947;20838;109;1,15;124,81;194,7;53,67;100;0;0;1;0;1;0
RE7700A;12/6/2024;BYD T018 SWB;22392;22334;58;1,17;67,74;105,67;29,13;9.839.999.994.635.580;0;0;2;0.4000000059604645;5;12.000.000.476.837.100
RE7701A;12/6/2024;BYD T018 SWB;24282;24212;70;1,12;78,55;122,54;33,78;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;12/6/2024;BYD T018 SWB;27854;27854;0;1,15;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;12/6/2024;BYD T018 SWB;21525;21486;39;1,28;50,01;78,02;21,5;100;0;0;1;0;1;0
RE7709A;12/6/2024;BYD T018 SWB;14668;14629;39;1,31;50,91;79,42;21,89;9.799.999.994.039.530;0;0;3;0.800000011920929;5;12.000.000.476.837.100
RE7710A;12/6/2024;BYD T018 SWB;21220;21195;25;1,21;30,34;47,33;13,05;100;0;0;0;0;0;0
RE7711A;12/6/2024;BYD T018 SWB;19861;19809;52;1,21;63,11;98,45;27,14;9.909.999.996.423.720;0;0;0;0;4;0.9000000357627869
RE7713A;12/6/2024;BYD T018 SWB;20233;20126;107;1,17;124,97;194,95;53,74;95.799.999.833.107;0;0;1;0;15;4.200.000.166.893.000
RE7716A;12/6/2024;BYD T018 SWB;26036;25935;101;1,19;120,27;187,62;51,72;9.639.999.985.694.880;0;0;0;0;13;36.000.001.430.511.400
RD1185A;12/6/2024;VW eDelivery;5123;5113;10;0,92;9,2;14,35;3,96;100;0;0;0;0;0;0
RN4491A;12/6/2024;VW eDelivery;7203;7152;51;0,58;29,58;46,14;12,72;100;0;0;0;0;0;0
RE7115A;11/6/2024;BYD T018 SWB;20838;20771;67;1,15;76,72;119,68;32,99;100;0;0;1;0;1;0
RE7700A;11/6/2024;BYD T018 SWB;22334;22281;53;1,17;61,9;96,56;26,62;100;0;0;0;0;0;0
RE7702A;11/6/2024;BYD T018 SWB;4678;4678;0;1,12;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7704A;11/6/2024;BYD T018 SWB;14176;14176;0;1,35;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7706A;11/6/2024;BYD T018 SWB;27854;27854;0;1,15;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7707A;11/6/2024;BYD T018 SWB;23842;NULL;NULL;1,15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;11/6/2024;BYD T018 SWB;21486;21362;124;1,28;159,02;248,07;68,38;100;0;0;0;0;1;0
RE7709A;11/6/2024;BYD T018 SWB;14629;NULL;NULL;1,31;NULL;NULL;NULL;100;0;0;0;0;0;0
RE7710A;11/6/2024;BYD T018 SWB;21195;21195;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7711A;11/6/2024;BYD T018 SWB;19809;19731;78;1,21;94,67;147,69;40,71;9.869.999.995.827.670;0;0;2;0.4000000059604645;4;0.9000000357627869
RE7713A;11/6/2024;BYD T018 SWB;20126;20012;114;1,17;133,14;207,7;57,25;9.629.999.986.290.930;0;0;2;0.4000000059604645;12;33.000.001.311.302.100
RE7716A;11/6/2024;BYD T018 SWB;25935;25866;69;1,19;82,17;128,19;35,33;100;0;0;1;0;0;0
RD1185A;11/6/2024;VW eDelivery;5113;5083;30;0,92;27,6;43,06;11,87;100;0;0;0;0;0;0
RN4491A;11/6/2024;VW eDelivery;7152;7152;0;0,58;0;0;0;100;0;0;0;0;0;0
RE7115A;10/6/2024;BYD T018 SWB;20771;20771;0;1,15;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7700A;10/6/2024;BYD T018 SWB;22281;22233;48;1,17;56,06;87,45;24,11;100;0;0;1;0;0;0
RE7701A;10/6/2024;BYD T018 SWB;24212;24170;42;1,12;47,13;73,52;20,27;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7704A;10/6/2024;BYD T018 SWB;14176;NULL;NULL;1,35;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;10/6/2024;BYD T018 SWB;21362;21269;93;1,28;119,26;186,05;51,28;9.939.999.997.615.810;0;0;0;0;3;0.6000000238418579
RE7711A;10/6/2024;BYD T018 SWB;19731;19699;32;1,21;38,84;60,59;16,7;9.959.999.999.403.950;0;0;2;0.4000000059604645;0;0
RE7713A;10/6/2024;BYD T018 SWB;20012;19879;133;1,17;155,33;242,31;66,79;9.699.999.988.079.070;0;0;1;0;11;30.000.001.192.092.800
RE7716A;10/6/2024;BYD T018 SWB;25866;25787;79;1,19;94,07;146,75;40,45;9.819.999.992.847.440;0;0;1;0;7;18.000.000.715.255.700
RD1185A;10/6/2024;VW eDelivery;5083;5039;44;0,92;40,48;63,15;17,41;100;0;0;0;0;0;0
RN4491A;10/6/2024;VW eDelivery;7152;7105;47;0,58;27,26;42,53;11,72;100;0;0;0;0;0;0
RE7115A;9/6/2024;BYD T018 SWB;20771;20747;24;1,15;27,48;42,87;11,82;100;0;0;0;0;0;0
RE7700A;9/6/2024;BYD T018 SWB;22233;22233;0;1,17;0;0;0;100;0;0;0;0;0;0
RE7701A;9/6/2024;BYD T018 SWB;24170;24170;0;1,12;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;9/6/2024;BYD T018 SWB;21269;21204;65;1,28;83,36;130,04;35,84;9.769.999.992.847.440;0;0;3;0.800000011920929;6;15.000.000.596.046.400
RE7711A;9/6/2024;BYD T018 SWB;19699;19699;0;1,21;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7713A;9/6/2024;BYD T018 SWB;19879;19879;0;1,17;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7716A;9/6/2024;BYD T018 SWB;25787;25701;86;1,19;102,41;159,76;44,04;978.999.999.165.535;0;0;1;0;8;21.000.000.834.465.000
RD1185A;9/6/2024;VW eDelivery;5039;5039;0;0,92;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7115A;8/6/2024;BYD T018 SWB;20747;20694;53;1,15;60,69;94,68;26,1;100;0;0;1;0;1;0
RE7700A;8/6/2024;BYD T018 SWB;22233;22115;118;1,17;137,81;214,98;59,26;992.999.999.821.186;0;0;2;0.4000000059604645;2;0.30000001192092896
RE7701A;8/6/2024;BYD T018 SWB;24170;23993;177;1,12;198,61;309,83;85,4;NULL;NULL;NULL;NULL;NULL;NULL;NULL
RE7708A;8/6/2024;BYD T018 SWB;21204;21123;81;1,28;103,87;162,04;44,66;100;0;0;1;0;1;0
RE7711A;8/6/2024;BYD T018 SWB;19699;19655;44;1,21;53,4;83,3;22,96;9.879.999.995.231.620;0;0;0;0;5;12.000.000.476.837.100
RE7713A;8/6/2024;BYD T018 SWB;19879;19790;89;1,17;103,94;162,15;44,69;9.769.999.992.847.440;0;0;3;0.800000011920929;6;15.000.000.596.046.400
RE7716A;8/6/2024;BYD T018 SWB;25701;25654;47;1,19;55,97;87,31;24,07;9.639.999.985.694.880;0;0;1;0;13;36.000.001.430.511.400
RD1185A;8/6/2024;VW eDelivery;5039;5039;0;0,92;0;0;0;100;0;0;0;0;0;0
RN4491A;8/6/2024;VW eDelivery;7105;7050;55;0,58;31,9;49,76;13,72;100;0;0;0;0;0;0
RE7115A;7/6/2024;BYD T018 SWB;20694;20666;28;1,15;32,06;50,01;13,79;100;0;0;0;0;0;0
RE7700A;7/6/2024;BYD T018 SWB;22115;21989;126;1,17;147,16;229,57;63,28;9.969.999.998.807.900;0;0;1;0;2;0.30000001192092896
RE7701A;7/6/2024;BYD T018 SWB;23993;23898;95;1,12;106,6;166,3;45,84;NULL;NULL;NULL;NULL;NULL;NULL;NULL
