Placa,dia,Modelo,Odómetro Final,Odómetro Inicial,Distancia Diaria,Consumo Promedio [kWh/km],Energía [kWh],Costo Aproximado [$],kgCO2,Scoring,Nro. de Veloc.,Penalización Veloc.,Nro. de Acel.,Penalización Acel.,Nro. de Fren.,Penalización Fren.
19193,2/8/2024,BYD T018 SWB,"8,641.00","8,616.00",25.0,"0,893","22,33","71,46","9,6",9.839.999.994.635.580,0.0,0.0,2.0,0.4000000059604645,5.0,12.000.000.476.837.100
19193,1/8/2024,BYD T018 SWB,"8,616.00","8,590.00",26.0,"0,893","23,22","74,3","9,98",968.999.999.165.535,0.0,0.0,5.0,1.600.000.023.841.850,6.0,15.000.000.596.046.400
19193,31/7/2024,BYD T018 SWB,"8,590.00","8,563.00",27.0,"0,893","24,11","77,15","10,37",9.789.999.994.635.580,0.0,0.0,4.0,12.000.000.178.813.900,4.0,0.9000000357627869
19193,30/7/2024,BYD T018 SWB,"8,563.00","8,543.00",20.0,"0,893","17,86","57,15","7,68",9.899.999.997.019.760,0.0,0.0,2.0,0.4000000059604645,3.0,0.6000000238418579
19193,29/7/2024,BYD T018 SWB,"8,543.00","8,521.00",22.0,"0,893","19,65","62,88","8,45",966.999.998.986.721,0.0,0.0,4.0,12.000.000.178.813.900,8.0,21.000.000.834.465.000
19193,27/7/2024,BYD T018 SWB,"8,521.00","8,498.00",23.0,"0,893","20,54","65,73","8,83",9.869.999.995.827.670,0.0,0.0,2.0,0.4000000059604645,4.0,0.9000000357627869
19193,26/7/2024,BYD T018 SWB,"8,498.00","8,476.00",22.0,"0,893","19,65","62,88","8,45",9.799.999.994.039.530,0.0,0.0,3.0,0.800000011920929,5.0,12.000.000.476.837.100
19193,25/7/2024,BYD T018 SWB,"8,476.00","8,453.00",23.0,"0,893","20,54","65,73","8,83",9.919.999.998.807.900,0.0,0.0,3.0,0.800000011920929,1.0,0
19193,24/7/2024,BYD T018 SWB,"8,453.00","8,429.00",24.0,"0,893","21,43","68,58","9,21",9.599.999.991.059.300,0.0,0.0,8.0,28.000.000.417.232.500,5.0,12.000.000.476.837.100
19193,23/7/2024,BYD T018 SWB,"8,429.00","8,407.00",22.0,"0,893","19,65","62,88","8,45",9.939.999.997.615.810,0.0,0.0,0.0,0,3.0,0.6000000238418579
19193,22/7/2024,BYD T018 SWB,"8,407.00","8,388.00",19.0,"0,893","16,97","54,3","7,3",100,0.0,0.0,1.0,0,0.0,0
19193,20/7/2024,BYD T018 SWB,"8,388.00","8,362.00",26.0,"0,893","23,22","74,3","9,98",9.829.999.995.231.620,0.0,0.0,3.0,0.800000011920929,4.0,0.9000000357627869
19193,19/7/2024,BYD T018 SWB,"8,362.00","8,340.00",22.0,"0,893","19,65","62,88","8,45",9.809.999.996.423.720,0.0,0.0,5.0,1.600.000.023.841.850,2.0,0.30000001192092896
19193,18/7/2024,BYD T018 SWB,"8,340.00","8,321.00",19.0,"0,893","16,97","54,3","7,3",9.969.999.998.807.900,0.0,0.0,0.0,0,2.0,0.30000001192092896
19193,17/7/2024,BYD T018 SWB,"8,321.00","8,291.00",30.0,"0,893","26,79","85,73","11,52",9.739.999.994.635.580,0.0,0.0,6.0,20.000.000.298.023.200,3.0,0.6000000238418579
19193,16/7/2024,BYD T018 SWB,"8,291.00","8,268.00",23.0,"0,893","20,54","65,73","8,83",9.849.999.997.019.760,0.0,0.0,4.0,12.000.000.178.813.900,2.0,0.30000001192092896
19193,15/7/2024,BYD T018 SWB,"8,268.00","8,247.00",21.0,"0,893","18,76","60,03","8,07",9.969.999.998.807.900,0.0,0.0,1.0,0,2.0,0.30000001192092896
19193,13/7/2024,BYD T018 SWB,"8,247.00","8,220.00",27.0,"0,893","24,11","77,15","10,37",9.869.999.995.827.670,0.0,0.0,2.0,0.4000000059604645,4.0,0.9000000357627869
19193,12/7/2024,BYD T018 SWB,"8,220.00","8,199.00",21.0,"0,893","18,76","60,03","8,07",9.749.999.994.039.530,0.0,0.0,5.0,1.600.000.023.841.850,4.0,0.9000000357627869
19193,11/7/2024,BYD T018 SWB,"8,199.00","8,175.00",24.0,"0,893","21,43","68,58","9,21",9.919.999.998.807.900,0.0,0.0,3.0,0.800000011920929,1.0,0
19193,9/7/2024,BYD T018 SWB,"8,175.00","8,148.00",27.0,"0,893","24,11","77,15","10,37",9.969.999.998.807.900,0.0,0.0,0.0,0,2.0,0.30000001192092896
19193,8/7/2024,BYD T018 SWB,"8,148.00","8,121.00",27.0,"0,893","24,11","77,15","10,37",9.939.999.997.615.810,0.0,0.0,1.0,0,3.0,0.6000000238418579
19193,6/7/2024,BYD T018 SWB,"8,121.00","8,095.00",26.0,"0,893","23,22","74,3","9,98",9.689.999.988.675.110,0.0,0.0,2.0,0.4000000059604645,10.0,27.000.001.072.883.600
19193,5/7/2024,BYD T018 SWB,"8,095.00","8,070.00",25.0,"0,893","22,33","71,46","9,6",9.549.999.985.098.830,0.0,0.0,4.0,12.000.000.178.813.900,12.0,33.000.001.311.302.100
19193,4/7/2024,BYD T018 SWB,"8,070.00","8,042.00",28.0,"0,893","25,01","80,03","10,75",9.879.999.995.231.620,0.0,0.0,1.0,0,5.0,12.000.000.476.837.100
19193,3/7/2024,BYD T018 SWB,"8,042.00","8,021.00",21.0,"0,893","18,76","60,03","8,07",9.969.999.998.807.900,0.0,0.0,1.0,0,2.0,0.30000001192092896
19193,2/7/2024,BYD T018 SWB,"8,021.00","8,001.00",20.0,"0,893","17,86","57,15","7,68",9.959.999.999.403.950,0.0,0.0,2.0,0.4000000059604645,1.0,0
19193,1/7/2024,BYD T018 SWB,"8,001.00","7,981.00",20.0,"0,893","17,86","57,15","7,68",9.759.999.993.443.480,0.0,0.0,4.0,12.000.000.178.813.900,5.0,12.000.000.476.837.100
19193,29/6/2024,BYD T018 SWB,"7,981.00","7,952.00",29.0,"0,893","25,9","82,88","11,14",9.659.999.990.463.250,0.0,0.0,5.0,1.600.000.023.841.850,7.0,18.000.000.715.255.700
19193,28/6/2024,BYD T018 SWB,"7,952.00","7,921.00",31.0,"0,893","27,69","88,61","11,91",9.839.999.994.635.580,0.0,0.0,2.0,0.4000000059604645,5.0,12.000.000.476.837.100
19193,27/6/2024,BYD T018 SWB,"7,921.00","7,894.00",27.0,"0,893","24,11","77,15","10,37",9.859.999.996.423.720,0.0,0.0,3.0,0.800000011920929,3.0,0.6000000238418579
19193,26/6/2024,BYD T018 SWB,"7,894.00","7,869.00",25.0,"0,893","22,33","71,46","9,6",9.899.999.997.019.760,0.0,0.0,2.0,0.4000000059604645,3.0,0.6000000238418579
19193,25/6/2024,BYD T018 SWB,"7,869.00","7,845.00",24.0,"0,893","21,43","68,58","9,21",9.779.999.995.231.620,0.0,0.0,5.0,1.600.000.023.841.850,3.0,0.6000000238418579
